age,annual_income,avg_monthly_spend,credit_utilization,tenure_years,num_products,risk_score
20,52125.0,1330.0,0.1,1.6,1,22.9
34,58726.0,2908.0,0.22,1.6,1,33.8
61,109143.0,5114.0,0.03,1.8,1,24.2
73,90475.0,3098.0,0.16,4.7,3,29.5
45,90052.0,1605.0,0.04,2.9,2,21.3
46,73624.0,1640.0,0.12,6.5,2,22.2
38,68094.0,3073.0,0.11,11.3,2,22.1
64,113378.0,5407.0,0.14,5.6,3,9.5
33,70782.0,1560.0,0.0,1.1,1,29.0
54,110609.0,4552.0,0.16,13.5,1,21.6
37,59857.0,2241.0,0.08,1.5,1,25.0
23,56389.0,1510.0,0.38,0.8,1,52.8
36,86532.0,2700.0,0.21,0.5,1,28.6
74,124218.0,4875.0,0.02,4.1,3,30.9
22,62784.0,1258.0,0.26,0.6,3,39.0
20,70621.0,1622.0,0.22,0.7,1,35.1
18,45506.0,809.0,0.29,0.0,1,40.4
55,86748.0,4055.0,0.0,1.7,3,14.9
32,77039.0,2758.0,0.35,4.6,3,30.2
51,88959.0,3035.0,0.11,8.5,2,16.3
52,109233.0,4392.0,0.12,7.2,1,29.1
66,114747.0,5693.0,0.0,1.5,4,14.5
42,71050.0,1592.0,0.09,1.4,1,16.7
41,84276.0,1779.0,0.09,16.9,6,16.2
29,51260.0,1358.0,0.18,0.0,1,33.7
35,86204.0,4034.0,0.37,10.6,7,36.6
32,47443.0,1441.0,0.32,1.1,1,41.7
61,121531.0,5240.0,0.11,14.7,4,24.7
33,74413.0,1744.0,0.11,2.1,4,28.6
44,80332.0,2661.0,0.34,2.9,1,38.2
25,71450.0,1494.0,0.17,6.1,1,24.1
63,113270.0,3447.0,0.17,4.4,2,31.7
42,100356.0,2550.0,0.0,1.9,1,20.4
34,90616.0,3170.0,0.12,4.0,2,20.5
46,90484.0,3862.0,0.03,6.6,1,25.1
70,100923.0,4839.0,0.07,0.2,3,25.3
25,51877.0,1355.0,0.49,0.1,1,52.5
32,67325.0,2790.0,0.21,3.1,1,29.1
44,99026.0,4574.0,0.14,0.7,2,33.9
63,98754.0,2057.0,0.0,5.5,1,9.2
67,104806.0,3794.0,0.08,1.2,1,32.4
69,140525.0,5208.0,0.0,2.8,1,8.8
24,57236.0,1474.0,0.23,1.1,2,26.6
20,44479.0,775.0,0.54,2.0,1,52.4
46,96850.0,2443.0,0.0,0.6,2,17.0
61,102358.0,3701.0,0.07,0.1,1,22.3
70,93156.0,2163.0,0.3,0.3,1,35.4
41,94814.0,2488.0,0.25,15.4,2,23.2
20,42794.0,1723.0,0.26,0.8,2,36.6
37,75054.0,2247.0,0.01,6.2,3,17.0
63,104578.0,1971.0,0.51,0.4,1,54.7
32,71852.0,2154.0,0.48,0.6,1,48.7
42,47534.0,2376.0,0.35,3.6,1,37.1
47,81374.0,2064.0,0.41,3.1,3,46.7
31,84073.0,2145.0,0.09,13.0,5,9.2
24,77782.0,1737.0,0.21,6.0,1,16.4
34,55931.0,1439.0,0.44,7.6,4,34.6
61,117009.0,4192.0,0.07,4.6,1,19.8
37,62979.0,3075.0,0.17,3.0,2,30.7
53,87982.0,3249.0,0.57,2.2,1,39.6
26,56370.0,1710.0,0.2,8.0,3,27.8
55,97632.0,2895.0,0.43,4.6,1,41.7
65,123020.0,2150.0,0.13,4.3,4,26.2
74,122769.0,2057.0,0.03,1.3,1,11.4
39,74908.0,3239.0,0.28,0.2,1,49.9
71,129710.0,4281.0,0.08,14.5,3,17.4
70,101960.0,1812.0,0.07,1.9,2,17.4
70,112842.0,2957.0,0.0,2.9,1,19.1
19,67737.0,1934.0,0.3,0.6,1,45.1
41,87140.0,3728.0,0.44,9.1,3,35.2
25,53005.0,1651.0,0.2,0.1,1,24.7
28,40906.0,1758.0,0.47,9.0,3,43.0
30,70663.0,2670.0,0.15,0.8,1,28.3
34,47120.0,837.0,0.29,10.9,4,35.1
25,56812.0,2781.0,0.77,6.5,1,70.2
38,93284.0,2119.0,0.37,0.9,1,45.4
35,80951.0,2093.0,0.0,4.2,1,10.9
47,56045.0,2446.0,0.41,1.9,1,38.4
35,75007.0,1725.0,0.01,1.0,2,15.9
63,100812.0,3028.0,0.24,9.8,5,33.2
64,87694.0,3990.0,0.0,2.6,3,21.7
48,92625.0,3511.0,0.0,2.5,1,25.0
55,88624.0,2369.0,0.22,0.9,2,35.7
49,81517.0,3109.0,0.04,2.4,1,18.2
28,65461.0,2864.0,0.54,10.0,6,45.9
62,95012.0,2863.0,0.03,2.3,3,13.2
42,81836.0,2923.0,0.27,15.1,1,31.3
50,81100.0,4022.0,0.23,14.6,1,23.3
55,87923.0,4292.0,0.0,0.8,2,25.7
58,114494.0,3851.0,0.22,1.0,3,35.5
25,76420.0,1519.0,0.14,7.0,2,34.6
28,37970.0,1520.0,0.45,2.5,1,47.5
39,88006.0,2255.0,0.13,0.0,1,29.8
68,132579.0,5168.0,0.19,1.6,1,29.7
41,102561.0,2912.0,0.4,4.6,1,39.6
58,107406.0,4363.0,0.0,8.0,1,14.5
34,54939.0,1588.0,0.19,0.7,1,36.1
29,74250.0,3567.0,0.06,0.6,4,16.3
74,105761.0,2245.0,0.0,12.8,3,13.6
63,100456.0,1903.0,0.0,7.0,2,8.0
49,94546.0,4038.0,0.0,4.5,1,19.5
32,56329.0,1692.0,0.41,7.3,1,38.4
33,52404.0,1687.0,0.07,2.8,1,25.0
71,122187.0,5840.0,0.0,7.1,2,12.6
39,104808.0,3808.0,0.07,2.3,1,21.4
45,102649.0,3970.0,0.12,1.4,1,29.8
37,85008.0,1472.0,0.14,6.5,1,25.4
50,104688.0,4085.0,0.0,2.7,2,26.3
27,71966.0,2131.0,0.2,9.0,2,25.0
57,105149.0,3366.0,0.01,2.1,1,16.4
49,102279.0,4460.0,0.22,12.7,4,32.9
67,89875.0,3067.0,0.05,13.5,4,14.0
50,92992.0,4609.0,0.11,1.4,1,23.7
19,51586.0,2230.0,0.33,1.0,3,41.2
50,91184.0,3734.0,0.0,2.8,1,17.7
50,83079.0,3015.0,0.15,12.5,3,21.0
58,107407.0,3267.0,0.18,3.0,1,25.6
30,53731.0,990.0,0.24,6.8,3,37.6
47,78392.0,1355.0,0.12,3.1,1,24.7
50,80192.0,1462.0,0.0,1.3,1,16.5
30,78959.0,3840.0,0.06,1.1,1,21.8
69,112624.0,3090.0,0.23,2.8,1,34.1
43,74688.0,2989.0,0.06,7.0,4,27.1
39,71199.0,2597.0,0.22,4.6,3,30.0
56,97258.0,3474.0,0.01,5.8,2,13.3
19,77133.0,2775.0,0.02,1.0,2,30.3
55,77452.0,2071.0,0.0,3.3,4,19.0
56,107333.0,4961.0,0.07,0.2,1,23.8
43,88678.0,4195.0,0.09,8.5,1,21.0
63,92356.0,3523.0,0.02,23.0,3,2.8
67,132403.0,6020.0,0.0,2.6,2,18.4
32,76489.0,1428.0,0.0,0.1,1,23.8
51,83584.0,1673.0,0.17,0.9,3,35.6
59,72909.0,2574.0,0.08,5.3,4,20.5
72,119837.0,5379.0,0.26,4.7,3,34.0
61,102529.0,2787.0,0.07,7.8,1,26.4
66,93739.0,3275.0,0.01,1.5,1,19.8
57,82746.0,1407.0,0.02,7.2,1,20.8
28,76628.0,3797.0,0.34,5.8,4,39.2
20,24665.0,1042.0,0.87,1.9,1,67.8
23,62314.0,1789.0,0.49,3.9,2,43.0
26,58388.0,2886.0,0.24,0.8,1,39.0
23,65057.0,1285.0,0.21,3.0,4,17.5
26,56785.0,1825.0,0.32,8.0,3,31.5
56,101599.0,1893.0,0.0,2.7,1,11.6
48,76458.0,2128.0,0.26,9.1,3,36.1
49,88062.0,2112.0,0.0,4.5,4,24.5
58,106936.0,2911.0,0.43,1.1,1,41.9
67,112663.0,5436.0,0.0,4.4,1,31.5
29,70505.0,2179.0,0.32,3.5,4,44.0
25,46081.0,1267.0,0.19,2.5,3,31.3
25,51140.0,1945.0,0.53,0.6,1,58.7
67,101800.0,4016.0,0.0,2.7,1,15.4
45,79853.0,3949.0,0.0,0.4,2,18.4
37,94779.0,3305.0,0.21,0.5,2,34.8
64,101487.0,4237.0,0.54,2.7,1,47.7
24,41647.0,1225.0,0.39,1.8,2,36.2
28,71725.0,1604.0,0.0,10.0,5,10.1
37,94600.0,2932.0,0.07,2.4,1,22.0
33,50682.0,1552.0,0.41,7.1,8,43.5
21,84792.0,2602.0,0.05,3.0,2,19.9
23,63828.0,2543.0,0.48,5.0,1,37.9
39,92308.0,2788.0,0.51,1.5,1,52.0
43,103606.0,5022.0,0.06,14.2,1,22.2
20,68589.0,3390.0,0.16,2.0,1,25.3
58,97942.0,3341.0,0.06,8.9,1,27.4
59,119065.0,4201.0,0.05,2.3,1,26.0
31,71019.0,2149.0,0.14,0.5,2,22.9
28,79957.0,2280.0,0.2,5.6,1,26.1
35,89998.0,4456.0,0.0,0.0,2,18.4
71,98837.0,1781.0,0.0,3.2,1,17.4
29,76715.0,2327.0,0.22,1.1,1,20.3
40,75272.0,1634.0,0.08,4.9,2,18.5
29,66873.0,2733.0,0.22,11.0,6,24.7
30,67906.0,1572.0,0.27,3.1,1,44.0
42,81705.0,3771.0,0.0,8.5,2,16.7
62,127253.0,3709.0,0.0,3.5,1,14.1
68,91103.0,4304.0,0.45,3.4,1,43.2
36,47365.0,2347.0,0.21,13.3,1,27.9
72,87401.0,3703.0,0.0,11.0,2,12.3
63,121637.0,4554.0,0.16,7.7,2,22.6
53,81998.0,1776.0,0.26,1.8,1,31.8
62,106383.0,5082.0,0.2,3.9,2,32.1
25,58279.0,2480.0,0.44,1.3,4,38.9
46,71904.0,1889.0,0.35,2.9,1,34.0
72,129172.0,4170.0,0.22,3.3,3,26.9
70,112088.0,2121.0,0.11,8.9,6,16.3
72,112834.0,4359.0,0.18,11.3,3,21.0
49,92293.0,1924.0,0.3,2.7,1,41.2
68,122412.0,4699.0,0.0,0.1,1,25.1
61,88815.0,3468.0,0.13,9.9,4,24.2
35,85094.0,2339.0,0.1,1.0,1,26.7
23,79348.0,3832.0,0.0,4.9,1,14.1
35,50608.0,2158.0,0.42,0.1,2,35.0
36,77374.0,2571.0,0.17,2.6,3,29.3
39,72226.0,3415.0,0.2,21.0,5,22.6
54,105288.0,4758.0,0.05,0.5,1,19.5
49,70550.0,2804.0,0.25,2.8,1,28.5
73,142034.0,3091.0,0.0,1.8,4,12.7
58,75482.0,2509.0,0.08,11.8,3,19.7
20,50336.0,2289.0,0.14,2.0,2,27.6
45,90514.0,3346.0,0.21,1.4,1,37.8
27,52105.0,1816.0,0.22,0.4,2,29.1
68,98949.0,4800.0,0.0,4.9,4,16.0
52,95734.0,1648.0,0.0,2.1,1,19.0
46,86366.0,1474.0,0.11,5.6,2,21.1
71,115289.0,5353.0,0.23,0.2,1,37.6
32,81280.0,1459.0,0.12,0.7,3,32.8
50,84083.0,2333.0,0.25,5.8,1,26.6
24,63594.0,3019.0,0.05,1.2,1,20.0
29,57201.0,2271.0,0.19,9.7,7,32.9
66,96460.0,3692.0,0.06,0.3,1,25.1
47,82129.0,3167.0,0.08,1.2,2,25.0
38,68119.0,1857.0,0.21,20.0,4,23.9
48,80868.0,2778.0,0.29,2.8,2,39.3
41,96680.0,3642.0,0.1,6.1,4,24.6
37,70588.0,1896.0,0.05,1.0,2,23.7
54,84856.0,3664.0,0.01,4.7,1,18.1
21,55621.0,1524.0,0.15,3.0,1,34.4
45,85563.0,1630.0,0.33,1.9,1,37.5
61,85397.0,1997.0,0.18,8.8,5,26.1
37,69924.0,2117.0,0.15,4.6,1,34.4
41,74120.0,3479.0,0.06,2.5,1,24.1
67,107818.0,3291.0,0.02,4.1,2,19.0
66,120083.0,2361.0,0.0,4.3,1,20.9
68,113650.0,2638.0,0.0,0.9,1,20.7
49,107219.0,3733.0,0.11,2.6,3,21.6
58,99425.0,2246.0,0.21,2.1,2,32.6
53,120241.0,2260.0,0.02,2.6,5,16.1
70,107088.0,4336.0,0.19,7.2,2,36.7
51,79657.0,3410.0,0.0,3.3,2,19.5
53,101810.0,4584.0,0.1,14.1,7,13.9
19,73261.0,3282.0,0.38,1.0,1,40.0
32,47718.0,1399.0,0.27,2.7,1,38.6
51,88245.0,3631.0,0.0,7.7,1,10.5
53,84438.0,3050.0,0.08,3.9,3,36.3
23,59743.0,1042.0,0.39,4.0,3,34.3
56,97350.0,2926.0,0.28,0.3,1,41.2
59,120981.0,2230.0,0.0,2.5,1,16.2
68,109974.0,2138.0,0.0,1.6,1,15.1
68,132222.0,2451.0,0.04,36.6,8,5.8
71,110473.0,5380.0,0.0,1.8,2,16.8
29,78697.0,3526.0,0.24,10.8,3,37.0
20,57430.0,1798.0,0.17,2.0,3,22.2
62,130348.0,3250.0,0.0,2.1,1,21.7
35,49845.0,951.0,0.2,3.9,4,28.8
57,80942.0,2512.0,0.0,9.2,2,16.7
38,103074.0,3781.0,0.15,10.7,2,25.8
32,57401.0,2482.0,0.04,0.9,2,13.5
50,79953.0,1470.0,0.06,2.1,4,23.4
52,79264.0,2425.0,0.22,2.0,2,37.6
43,98827.0,4865.0,0.18,0.2,3,33.3
25,41198.0,852.0,0.53,4.6,3,47.7
53,93937.0,2819.0,0.0,9.6,4,7.9
65,104016.0,2687.0,0.25,2.4,3,36.5
47,101948.0,2155.0,0.18,6.7,1,36.6
40,69545.0,3104.0,0.35,4.9,1,41.9
59,107029.0,4271.0,0.45,2.4,1,51.5
61,85632.0,2602.0,0.15,0.8,2,33.5
31,101309.0,2935.0,0.12,6.2,1,22.2
31,63606.0,2815.0,0.34,9.6,1,36.0
19,52931.0,1042.0,0.2,1.0,1,35.8
72,141221.0,3045.0,0.27,0.1,1,28.3
54,86000.0,4032.0,0.09,1.2,4,28.0
22,81411.0,3574.0,0.24,0.4,1,40.3
55,89828.0,3817.0,0.0,4.2,1,17.7
62,114475.0,4289.0,0.0,7.1,1,20.4
58,91010.0,2404.0,0.22,0.6,4,30.3
71,94859.0,4537.0,0.16,9.1,4,24.8
64,113019.0,3737.0,0.0,4.1,1,16.5
31,76799.0,1998.0,0.14,5.9,4,27.6
73,97862.0,2824.0,0.0,17.8,7,10.1
56,92594.0,1595.0,0.0,0.4,1,11.7
42,98411.0,2477.0,0.07,11.6,4,14.3
37,83402.0,1913.0,0.0,0.7,1,29.4
19,46872.0,993.0,0.18,1.0,2,32.9
56,88237.0,1565.0,0.22,9.5,5,17.6
23,86824.0,2104.0,0.1,5.0,1,29.7
34,49096.0,988.0,0.61,3.5,1,49.1
42,79512.0,1445.0,0.32,4.5,2,41.3
74,96830.0,2057.0,0.01,6.2,3,23.7
45,103722.0,2428.0,0.51,8.9,1,46.5
19,52693.0,1609.0,0.59,0.6,1,50.0
52,95073.0,3434.0,0.12,8.3,2,19.1
54,136333.0,3737.0,0.0,3.3,1,21.4
22,47498.0,1015.0,0.46,3.0,1,40.2
18,77829.0,3737.0,0.31,0.0,1,35.9
57,92539.0,3130.0,0.05,3.6,1,23.5
29,61297.0,2537.0,0.28,11.0,2,28.0
73,157173.0,6258.0,0.0,4.0,1,25.0
53,91184.0,2386.0,0.33,15.3,4,26.5
62,83784.0,2960.0,0.32,1.0,2,21.9
40,82229.0,3021.0,0.15,6.4,2,21.5
64,104209.0,2959.0,0.19,8.4,2,28.4
48,93106.0,3634.0,0.04,5.7,1,23.5
28,61596.0,2650.0,0.15,4.7,1,24.6
27,95633.0,2755.0,0.07,4.2,1,20.5
20,62351.0,1070.0,0.56,2.0,1,52.4
71,99076.0,2805.0,0.0,8.6,7,24.2
31,69068.0,1420.0,0.26,0.7,1,37.1
33,57606.0,1259.0,0.2,9.4,2,24.8
27,58684.0,1694.0,0.4,2.7,2,52.6
46,71543.0,1688.0,0.0,1.5,3,19.3
27,94007.0,4496.0,0.0,9.0,2,4.9
29,54429.0,2092.0,0.3,2.8,1,29.5
47,96713.0,3283.0,0.0,8.3,3,18.4
58,94748.0,1610.0,0.51,1.5,1,41.0
18,34224.0,689.0,0.63,0.0,1,60.3
22,59365.0,2550.0,0.17,3.4,1,24.5
37,80410.0,2385.0,0.02,0.5,1,26.9
25,68379.0,1243.0,0.02,7.0,1,18.1
60,62667.0,2769.0,0.23,1.6,1,24.5
29,46277.0,1238.0,0.44,2.9,1,49.2
18,65963.0,1949.0,0.13,0.0,2,34.9
74,104946.0,5158.0,0.0,1.7,2,12.7
71,118244.0,2032.0,0.0,7.6,1,12.0
37,55530.0,2261.0,0.18,0.8,3,32.8
45,94974.0,4587.0,0.05,5.2,1,23.9
74,132769.0,2495.0,0.0,12.5,3,25.2
60,112979.0,5145.0,0.0,5.7,1,21.5
54,110288.0,3368.0,0.24,8.3,3,41.7
64,130259.0,5983.0,0.14,0.6,1,28.4
54,77189.0,2080.0,0.46,1.4,1,48.7
29,52970.0,2618.0,0.3,11.0,2,29.1
54,108263.0,4139.0,0.0,6.3,1,14.1
66,126153.0,4740.0,0.0,5.1,1,18.1
66,99085.0,4313.0,0.28,5.4,1,31.2
73,106442.0,3323.0,0.13,2.7,1,13.4
61,93417.0,2362.0,0.14,0.2,1,25.1
73,93524.0,2378.0,0.3,7.7,2,39.5
45,64929.0,1798.0,0.42,5.7,2,42.7
64,88091.0,3281.0,0.32,3.2,4,37.7
32,63989.0,2855.0,0.25,11.5,4,25.4
23,61663.0,2055.0,0.44,2.0,2,47.2
61,109702.0,3304.0,0.0,1.7,1,27.4
37,66772.0,2880.0,0.39,10.3,3,45.0
67,103140.0,2715.0,0.05,8.0,1,20.4
31,69055.0,2737.0,0.17,3.6,1,24.0
19,30360.0,613.0,0.33,0.7,2,48.2
26,75592.0,1545.0,0.01,1.2,2,25.1
54,114081.0,4350.0,0.0,5.3,3,9.8
37,65016.0,1263.0,0.37,2.4,1,32.4
43,75623.0,1651.0,0.42,9.1,4,33.4
46,103850.0,3892.0,0.0,15.0,1,9.7
18,49754.0,1556.0,0.14,0.0,1,32.9
72,125224.0,4430.0,0.02,2.4,1,24.6
52,91015.0,4481.0,0.11,7.8,1,24.3
23,80945.0,3054.0,0.0,2.2,4,18.2
54,102151.0,3714.0,0.0,0.9,1,31.4
70,122215.0,3586.0,0.2,0.2,2,32.1
22,64895.0,2446.0,0.14,2.4,2,26.4
50,81673.0,1397.0,0.27,11.7,2,27.7
66,102251.0,3604.0,0.0,1.4,1,30.3
68,123139.0,2335.0,0.06,1.2,1,26.6
31,69096.0,1659.0,0.44,13.0,1,34.5
29,47136.0,1670.0,0.37,0.1,1,36.4
59,128897.0,5018.0,0.0,7.7,3,7.6
37,89071.0,2627.0,0.28,1.9,2,35.1
70,114564.0,3509.0,0.03,0.2,3,14.3
67,106297.0,3536.0,0.33,12.5,1,27.6
41,82180.0,3449.0,0.0,0.8,2,24.9
60,109763.0,1894.0,0.0,4.0,1,22.3
51,60705.0,1916.0,0.7,1.6,2,68.7
42,112085.0,1921.0,0.0,0.3,1,12.5
67,98552.0,2691.0,0.0,0.3,1,14.9
46,85171.0,2895.0,0.21,0.6,3,29.0
74,119323.0,2307.0,0.05,0.4,4,30.8
56,127153.0,4176.0,0.0,7.1,3,16.6
48,86278.0,4097.0,0.31,3.3,2,46.3
73,141428.0,5588.0,0.0,2.1,1,22.0
64,112901.0,4826.0,0.06,2.7,2,21.8
60,87572.0,3154.0,0.22,13.2,5,29.0
67,112421.0,5233.0,0.09,12.1,3,10.5
40,76222.0,1644.0,0.38,6.3,1,29.0
61,86939.0,2752.0,0.27,10.8,4,31.7
55,101366.0,3707.0,0.0,1.9,1,19.1
37,74732.0,3421.0,0.12,2.4,1,35.5
40,86346.0,2326.0,0.23,4.8,1,24.3
62,107300.0,1792.0,0.0,4.9,1,19.3
69,103033.0,5064.0,0.01,3.3,1,22.1
33,81125.0,1422.0,0.32,2.6,1,39.5
67,101034.0,2197.0,0.01,21.4,4,14.6
59,54305.0,1669.0,0.27,8.6,4,28.7
72,118330.0,3930.0,0.0,2.9,1,22.7
25,51689.0,2299.0,0.39,6.5,4,42.6
67,116132.0,3669.0,0.37,1.6,2,47.4
38,105583.0,3686.0,0.06,0.5,1,21.0
18,82016.0,1914.0,0.12,0.0,1,21.5
72,113923.0,4060.0,0.0,2.6,1,15.5
25,47602.0,1346.0,0.4,0.1,1,38.8
46,93970.0,1875.0,0.0,8.4,4,12.8
49,83247.0,4014.0,0.07,2.2,3,21.6
55,101877.0,1975.0,0.27,4.3,2,29.1
22,46487.0,1825.0,0.3,0.4,1,37.6
64,110560.0,5190.0,0.48,1.0,1,42.4
39,64620.0,1463.0,0.53,11.0,3,45.6
64,124564.0,3061.0,0.0,4.7,2,15.1
51,82350.0,2544.0,0.37,15.0,5,33.6
18,61517.0,1629.0,0.21,0.0,1,34.6
72,97428.0,4089.0,0.0,2.3,5,16.7
72,128118.0,3579.0,0.0,1.8,2,15.2
43,67104.0,3324.0,0.44,9.8,2,38.1
60,105918.0,4797.0,0.0,32.9,8,7.8
27,77748.0,3616.0,0.13,5.0,1,31.7
47,83400.0,1567.0,0.15,7.9,4,22.4
67,94962.0,2141.0,0.2,7.6,1,27.3
35,79452.0,1773.0,0.0,2.2,1,10.3
34,58185.0,2273.0,0.47,4.3,3,44.9
43,75536.0,1289.0,0.08,9.0,5,13.0
25,63982.0,2786.0,0.51,5.8,2,44.9
64,127210.0,4440.0,0.05,0.1,1,28.2
57,98798.0,3512.0,0.33,2.1,1,30.9
66,109543.0,3788.0,0.0,0.8,1,15.1
29,75863.0,2618.0,0.14,1.3,1,23.0
44,83556.0,1944.0,0.23,11.8,4,19.3
25,69533.0,1815.0,0.4,0.2,1,48.3
42,96578.0,3179.0,0.07,1.2,2,25.1
63,100684.0,3953.0,0.3,1.9,1,46.4
21,20000.0,515.0,0.33,3.0,1,33.2
50,77731.0,3384.0,0.14,3.8,1,17.5
18,69730.0,3046.0,0.28,0.0,1,41.5
36,72694.0,1875.0,0.15,0.9,1,26.8
48,82513.0,2916.0,0.0,1.4,3,17.0
33,87102.0,2465.0,0.03,3.5,1,27.4
31,65680.0,1512.0,0.15,1.6,2,29.2
70,82612.0,3596.0,0.16,14.7,1,26.4
65,85420.0,4247.0,0.11,3.1,1,22.1
22,62680.0,2227.0,0.25,0.3,1,31.2
58,98597.0,4647.0,0.0,6.5,3,14.7
43,103420.0,3937.0,0.14,2.0,1,30.9
45,73001.0,2593.0,0.05,5.3,4,20.7
19,48157.0,1573.0,0.45,1.0,1,48.9
67,97132.0,2382.0,0.42,4.2,5,30.1
23,49791.0,970.0,0.53,5.0,3,39.8
26,32821.0,1031.0,0.26,8.0,1,20.8
50,84215.0,2979.0,0.15,1.5,1,26.5
58,98822.0,3325.0,0.24,2.0,2,26.6
42,78355.0,3123.0,0.17,3.1,2,37.1
65,140243.0,3235.0,0.15,13.1,3,22.1
30,93502.0,2662.0,0.09,11.6,5,20.3
26,49937.0,1524.0,0.45,0.5,1,41.5
70,83341.0,1907.0,0.09,0.7,2,19.6
30,64512.0,3024.0,0.33,3.4,1,45.5
48,93248.0,3672.0,0.04,0.6,1,31.3
58,86693.0,1710.0,0.07,2.1,2,25.0
28,51435.0,2079.0,0.51,0.8,1,39.9
21,78938.0,2757.0,0.0,3.0,1,16.3
51,87337.0,2981.0,0.0,14.9,4,13.7
55,105934.0,5261.0,0.0,28.6,3,3.8
63,91645.0,3416.0,0.39,2.4,3,31.8
21,54346.0,2530.0,0.16,3.0,3,37.4
55,90955.0,4286.0,0.63,9.7,1,48.5
36,63069.0,1264.0,0.05,0.6,1,16.1
23,74930.0,1270.0,0.0,5.0,1,17.2
51,70367.0,2194.0,0.12,2.6,1,31.9
35,76501.0,3237.0,0.17,1.2,3,32.1
30,60673.0,2678.0,0.36,2.6,1,33.6
58,105822.0,4542.0,0.0,0.4,1,12.4
40,72876.0,2301.0,0.49,5.9,1,35.5
36,86208.0,3592.0,0.32,1.5,1,37.1
62,90304.0,3669.0,0.06,1.9,1,20.0
28,80963.0,2196.0,0.32,0.6,4,41.1
18,51168.0,1141.0,0.26,0.0,1,32.3
41,59272.0,2216.0,0.17,3.4,5,33.4
71,125403.0,4920.0,0.08,4.2,2,25.8
24,55817.0,1987.0,0.22,4.2,2,27.2
42,54782.0,1302.0,0.39,2.6,1,44.1
38,80587.0,2086.0,0.15,1.1,1,34.9
32,83499.0,3364.0,0.34,6.8,4,32.0
18,70832.0,3453.0,0.28,0.0,1,35.4
29,59125.0,2848.0,0.4,0.5,1,42.4
24,60980.0,2073.0,0.24,6.0,1,29.4
32,69158.0,3196.0,0.46,1.2,1,51.0
38,97947.0,1729.0,0.0,1.8,1,23.4
36,61043.0,2770.0,0.4,3.2,1,44.3
46,78230.0,2545.0,0.0,3.0,1,20.2
42,67879.0,2900.0,0.32,6.2,1,32.9
50,68263.0,1150.0,0.32,4.9,1,38.2
66,112917.0,5151.0,0.33,5.2,2,30.9
49,112819.0,4118.0,0.13,6.3,2,37.0
66,106223.0,2621.0,0.0,1.7,1,25.8
52,79172.0,2237.0,0.18,1.9,1,34.7
61,106003.0,2476.0,0.0,2.9,2,20.5
55,104837.0,3230.0,0.0,1.8,3,21.1
43,79255.0,2193.0,0.15,21.0,8,9.7
28,84653.0,2919.0,0.0,8.4,2,9.3
52,80215.0,3515.0,0.5,0.9,1,43.9
25,55695.0,2752.0,0.35,0.0,1,41.3
63,110040.0,2756.0,0.0,0.2,1,18.5
31,73094.0,1478.0,0.11,1.4,2,30.0
27,63108.0,1884.0,0.24,0.6,1,29.4
19,33624.0,721.0,0.28,1.0,1,41.4
63,140670.0,6256.0,0.0,9.8,2,10.8
26,57660.0,1924.0,0.29,6.7,1,31.9
20,55654.0,2078.0,0.54,1.2,1,56.2
38,84851.0,1840.0,0.35,2.5,1,41.9
43,72052.0,3001.0,0.34,3.5,1,32.5
25,60854.0,2989.0,0.11,7.0,4,28.4
65,97842.0,3204.0,0.0,9.1,2,15.6
19,59033.0,2878.0,0.38,1.0,1,31.3
23,53460.0,953.0,0.19,3.6,1,25.4
45,88031.0,1572.0,0.18,5.9,1,25.9
70,98302.0,4784.0,0.0,0.6,2,13.8
46,72766.0,2911.0,0.28,4.2,1,41.3
43,61123.0,1403.0,0.61,1.4,1,53.9
42,69742.0,2008.0,0.46,2.8,2,48.4
29,26197.0,880.0,0.67,5.0,8,58.6
22,51793.0,2076.0,0.44,1.5,1,49.0
51,83186.0,3721.0,0.2,0.3,2,40.1
65,110264.0,2142.0,0.35,0.1,1,44.3
54,95469.0,3681.0,0.0,0.1,1,28.7
32,87256.0,2841.0,0.26,0.0,1,38.8
61,142115.0,5200.0,0.03,0.6,2,22.4
53,110663.0,3720.0,0.0,1.4,1,20.9
32,61603.0,1952.0,0.25,1.3,1,21.3
60,94599.0,2225.0,0.09,21.6,2,11.5
65,121030.0,3923.0,0.17,1.8,3,28.7
40,52750.0,1213.0,0.29,0.7,4,39.2
23,52872.0,960.0,0.23,3.9,2,31.9
63,102028.0,2972.0,0.27,9.8,1,32.5
67,119162.0,2085.0,0.32,5.7,1,29.5
61,112408.0,3981.0,0.3,1.8,1,29.4
60,90832.0,1733.0,0.0,4.1,3,11.9
62,98184.0,3068.0,0.25,6.3,1,39.3
38,82277.0,4059.0,0.0,6.5,3,10.2
40,66016.0,1122.0,0.46,5.5,2,41.0
60,120092.0,3470.0,0.25,10.2,4,30.4
72,125538.0,4910.0,0.0,10.2,1,6.7
33,72173.0,1585.0,0.05,4.3,2,16.2
64,112664.0,3984.0,0.18,2.8,1,32.6
70,106997.0,2704.0,0.0,5.1,1,15.1
32,59006.0,1422.0,0.09,8.5,4,29.6
42,74029.0,3442.0,0.44,0.0,1,38.1
53,101100.0,2370.0,0.0,24.1,5,5.6
28,66615.0,1946.0,0.62,1.0,1,54.3
68,105259.0,2349.0,0.28,3.2,3,35.1
32,79644.0,2081.0,0.1,10.3,1,14.6
