customer_id,age,income,tenure_years,avg_monthly_usage,monthly_charges,contract_type,payment_method,region,customer_segment,has_dependents,paperless_billing,churn
292,35,89924,4.3,52.576406347153686,60.57,Month-to-Month,Electronic Check,East,High,0,1,0
293,34,53000,2.6,54.70004560063702,67.53,One Year,Electronic Check,West,High,0,1,0
294,53,51017,2.5,48.68285064151441,60.63,Month-to-Month,Credit Card,North,Low,0,0,0
295,46,20847,0.3,59.245571183492274,59.77,Two Year,Electronic Check,East,Low,0,1,0
296,32,58296,3.7,75.72727262679402,86.49,One Year,Electronic Check,West,Medium,0,1,1
297,53,24076,8.5,34.43532583386839,55.27,Month-to-Month,Mailed Check,West,Low,0,0,0
298,45,21510,0.3,63.793362492532154,56.18,Month-to-Month,Electronic Check,South,Low,1,1,1
299,52,33165,1.1,58.09885605291594,50.53,Month-to-Month,Credit Card,East,Low,0,1,1
300,50,29080,8.1,57.76774893180471,40.67,Two Year,Electronic Check,East,Low,0,0,0
301,31,35529,1.2,70.69320225773363,66.15,One Year,Electronic Check,East,Low,1,1,1
302,34,18168,3.7,55.88735365390885,52.4,Month-to-Month,Electronic Check,South,High,1,1,0
303,51,68005,2.7,63.64412671430265,47.2,Month-to-Month,Electronic Check,East,Low,1,1,0
304,49,74624,3.2,67.88556333228065,39.25,Month-to-Month,Electronic Check,East,Low,0,1,0
305,41,13752,1.9,45.92142639314908,61.55,Month-to-Month,Mailed Check,North,Low,0,1,1
306,43,68744,1.2,60.38530229464837,34.63,One Year,Bank Transfer,South,Low,0,1,1
307,58,25699,0.2,50.485823070208625,50.67,One Year,Bank Transfer,South,Medium,1,0,1
308,34,64301,4.8,52.61172796504188,67.2,Month-to-Month,Electronic Check,East,Medium,0,1,1
309,49,38652,4.8,49.20289486339003,63.72,Two Year,Electronic Check,East,Low,0,1,0
310,39,40775,3.9,63.47944727374396,46.08,Month-to-Month,Credit Card,South,High,0,0,1
311,39,36250,3.6,56.469604762328565,36.55,Month-to-Month,Bank Transfer,East,Medium,1,1,0
312,56,78172,1.0,62.10179261770014,74.5,One Year,Credit Card,South,High,1,1,0
313,52,20296,0.1,54.68468746787653,67.6,Month-to-Month,Credit Card,North,Low,1,0,1
314,52,56067,5.8,26.125821775534153,35.93,Month-to-Month,Credit Card,North,Low,0,1,1
315,58,73550,2.4,55.56463148979475,57.88,One Year,Electronic Check,North,Medium,1,1,0
316,42,59515,1.3,56.14368319282271,70.11,Month-to-Month,Bank Transfer,East,Medium,1,1,0
317,50,144146,0.4,59.366726868762285,56.63,Month-to-Month,Electronic Check,West,Low,1,1,1
318,37,30003,0.2,44.312874513656645,39.1,One Year,Electronic Check,South,High,1,1,1
319,46,67949,1.5,33.48154510002078,59.89,Month-to-Month,Bank Transfer,West,High,0,1,1
320,40,37859,5.7,66.242919608097,62.12,Month-to-Month,Electronic Check,East,Low,1,0,1
321,43,79092,8.8,50.07508198238496,43.79,Month-to-Month,Bank Transfer,North,High,1,1,0
322,49,39965,7.9,58.082392858329925,72.83,Month-to-Month,Bank Transfer,North,Medium,1,1,0
323,31,32424,8.8,49.93371856201068,52.79,Month-to-Month,Electronic Check,East,Low,1,0,0
324,69,82317,8.3,54.89088713607529,54.04,Two Year,Credit Card,East,Low,0,1,0
325,28,30627,2.6,46.91286373715545,47.87,Two Year,Credit Card,North,Low,1,1,0
326,26,18453,0.9,37.5744953952311,36.7,Month-to-Month,Electronic Check,South,Low,1,1,1
327,57,30204,5.6,63.52716989383583,74.64,Two Year,Bank Transfer,West,Low,0,0,0
328,52,56413,0.8,44.143838411929835,71.09,Month-to-Month,Credit Card,North,Medium,0,1,1
329,50,86303,1.1,57.95112665610659,84.93,Month-to-Month,Credit Card,West,Low,1,1,1
330,50,42664,0.9,62.3882839942374,75.4,One Year,Bank Transfer,North,Low,1,0,1
331,41,82868,2.5,44.43737111914453,59.56,One Year,Electronic Check,South,Low,0,1,1
332,30,19015,1.4,33.33005858128627,25.88,Month-to-Month,Bank Transfer,South,Low,0,0,0
333,42,31451,0.6,98.66954104935496,83.45,Month-to-Month,Bank Transfer,South,Low,1,0,1
334,33,34244,2.1,45.50010623298233,82.46,Month-to-Month,Electronic Check,South,Low,0,0,1
335,54,37684,7.2,66.22150885482085,49.31,Month-to-Month,Mailed Check,South,Medium,1,1,0
336,40,42034,3.0,89.91034389226223,104.14,Month-to-Month,Electronic Check,East,Low,1,1,1
337,31,58688,7.4,69.21833944337007,64.19,One Year,Bank Transfer,South,Low,1,0,0
338,37,31424,0.8,49.592029441104074,22.27,Month-to-Month,Bank Transfer,East,High,1,1,0
339,47,43324,0.6,53.791905024368,68.37,Month-to-Month,Credit Card,West,Low,1,1,1
340,34,39151,3.0,40.013070044700726,61.12,Month-to-Month,Electronic Check,West,Low,0,1,0
341,31,24119,2.2,70.87053568523936,61.66,Two Year,Electronic Check,North,Low,0,1,0
342,45,37702,3.8,65.19287274505639,76.18,Month-to-Month,Electronic Check,East,Medium,0,1,1
343,45,37085,5.5,45.74033527128862,23.54,Month-to-Month,Credit Card,East,High,1,1,0
344,35,36651,4.9,36.240853472228,28.27,Month-to-Month,Electronic Check,South,Low,1,1,1
345,35,40842,10.0,31.217792722053552,42.67,One Year,Credit Card,South,Low,0,0,1
346,45,41840,1.8,72.75725206847562,80.08,Month-to-Month,Electronic Check,South,Medium,0,1,0
347,23,31641,0.8,57.16671632120009,65.65,Month-to-Month,Electronic Check,South,Low,0,1,0
348,23,80821,2.8,58.86972165398953,64.33,Month-to-Month,Credit Card,West,High,1,1,1
349,32,21094,0.4,40.18692473447757,38.17,Month-to-Month,Credit Card,West,Medium,0,1,1
350,39,26996,1.2,28.65694414052069,46.77,Month-to-Month,Bank Transfer,East,Low,0,1,0
351,46,185160,0.8,72.32704434480938,76.36,Month-to-Month,Electronic Check,South,Low,1,1,0
352,61,22676,1.8,55.75670266595015,34.67,Month-to-Month,Electronic Check,West,Low,0,0,0
353,53,19061,0.4,71.33022388103717,59.02,One Year,Mailed Check,East,Low,0,1,1
354,39,60111,0.1,48.05320372271984,45.48,Month-to-Month,Electronic Check,South,Medium,0,1,1
355,41,12804,3.7,50.737278825336546,38.81,One Year,Bank Transfer,West,Low,1,1,1
356,28,35263,3.3,67.83936717917138,74.12,Month-to-Month,Credit Card,North,Low,0,1,1
357,41,130640,4.3,68.18226543370945,45.1,Two Year,Electronic Check,North,Low,1,1,1
358,38,17159,3.8,69.35618120834718,71.64,Two Year,Credit Card,East,Medium,1,1,0
359,46,13492,0.4,49.68637744415147,56.92,One Year,Mailed Check,West,Low,1,1,1
360,31,17596,1.2,66.06185027771562,73.63,Two Year,Bank Transfer,North,Low,0,0,0
361,48,65781,0.5,74.96379037858094,53.99,Month-to-Month,Bank Transfer,East,Low,0,1,1
362,61,74505,6.5,53.11410378973238,40.96,One Year,Credit Card,South,Low,0,1,0
363,40,30274,4.8,45.75720945206704,49.55,Month-to-Month,Electronic Check,East,High,0,1,0
364,47,58440,0.8,79.16945685970178,62.7,One Year,Credit Card,North,Medium,1,1,1
365,50,86218,1.5,43.21997679607647,78.81,Month-to-Month,Electronic Check,West,Low,0,1,0
366,36,107263,11.9,66.33057694806058,58.54,Month-to-Month,Mailed Check,West,High,1,1,0
367,44,35049,3.2,53.9483984106425,57.06,Two Year,Electronic Check,South,Low,0,1,0
368,42,11318,5.7,21.851818903277916,32.91,Month-to-Month,Credit Card,West,Medium,1,1,0
369,43,25553,1.1,75.31469321461444,41.86,One Year,Credit Card,West,Medium,1,1,0
370,31,31737,0.8,5.358634668147374,35.35,One Year,Credit Card,South,Medium,0,1,0
371,42,34807,5.4,19.28569479836304,34.86,Month-to-Month,Electronic Check,West,Low,0,1,1
372,48,36195,4.1,64.49194143065209,52.46,Month-to-Month,Electronic Check,West,High,0,1,0
373,60,74264,4.0,64.48728157620607,52.96,Month-to-Month,Credit Card,North,Medium,0,0,1
374,54,80897,2.8,43.52356255820436,46.63,Two Year,Bank Transfer,North,Low,0,0,0
375,69,36518,2.9,57.66079762545841,35.35,Two Year,Credit Card,South,Low,0,1,0
376,32,73435,4.7,9.434259175995912,40.71,One Year,Credit Card,South,Low,1,0,0
377,53,48859,1.1,67.72555836047079,54.96,Two Year,Bank Transfer,North,Low,1,1,0
378,44,41584,1.5,59.495058766964746,49.72,Month-to-Month,Bank Transfer,North,Low,1,1,1
379,70,66078,7.2,54.17842863999168,72.4,Month-to-Month,Electronic Check,West,Low,1,0,1
380,31,41761,1.3,55.375146678479894,75.23,Month-to-Month,Electronic Check,East,Medium,1,0,0
381,31,124467,2.8,63.87857517147457,39.05,One Year,Bank Transfer,West,Medium,1,1,0
382,34,18194,4.2,54.4797725770385,60.25,Month-to-Month,Credit Card,West,Low,1,1,0
383,18,30231,33.2,21.26700095083804,38.9,One Year,Electronic Check,South,Low,0,1,1
384,35,37436,2.0,94.53398022140541,48.89,One Year,Electronic Check,East,Low,1,1,0
385,32,51108,2.0,76.61441474971213,85.35,Month-to-Month,Bank Transfer,North,Low,1,0,1
386,43,80610,6.5,31.870996084813093,41.17,Month-to-Month,Bank Transfer,East,Medium,1,1,0
387,46,39599,5.7,48.78752985142137,51.15,Month-to-Month,Mailed Check,North,Low,1,1,0
388,66,18357,4.6,50.75138457719127,45.05,One Year,Credit Card,North,Medium,1,1,0
389,54,63791,2.2,74.41929219716134,74.98,Month-to-Month,Electronic Check,North,Low,1,0,1
390,34,60792,1.4,16.133159164244177,45.39,Month-to-Month,Bank Transfer,East,Low,1,1,0
391,30,13793,3.3,46.017851240263795,47.47,One Year,Electronic Check,West,High,1,1,0
392,48,40050,7.3,23.308544019924934,30.62,Month-to-Month,Electronic Check,North,Low,1,0,1
393,24,16737,7.5,49.86828071508991,41.6,Month-to-Month,Electronic Check,South,Low,1,1,1
394,65,27845,0.4,46.494983924471725,53.79,One Year,Electronic Check,East,High,0,0,0
395,57,24427,2.0,56.43449321288882,53.11,One Year,Bank Transfer,South,Low,0,1,0
396,35,62636,2.2,44.112260817834695,62.62,One Year,Credit Card,West,High,1,1,0
397,19,42798,13.3,41.481578954970566,35.83,Month-to-Month,Electronic Check,North,Low,1,1,0
398,59,19789,4.0,66.15382045173666,38.03,Month-to-Month,Credit Card,North,High,1,0,0
399,40,65123,1.8,63.18410933696644,62.79,One Year,Credit Card,South,Low,1,1,0
400,58,18240,0.1,64.92517017000836,63.9,Month-to-Month,Bank Transfer,East,High,0,1,1
401,21,48125,2.9,51.81579837116483,68.98,Two Year,Bank Transfer,South,Medium,1,1,0
402,34,25649,0.4,44.70870551994659,56.31,Month-to-Month,Electronic Check,North,Low,1,1,1
403,42,32822,6.3,52.860655323626126,60.61,Month-to-Month,Bank Transfer,West,High,0,1,0
404,42,52963,4.9,64.02091726123214,39.33,Month-to-Month,Electronic Check,North,Low,0,1,1
405,36,53465,2.2,15.817965382506728,34.5,Two Year,Electronic Check,South,Medium,0,0,0
406,50,83728,2.0,62.09401474667544,54.03,One Year,Electronic Check,West,Medium,0,1,0
407,28,38359,8.0,60.56448737202636,37.04,Month-to-Month,Electronic Check,East,Medium,0,0,1
408,40,47502,1.2,56.11871630954309,42.16,One Year,Bank Transfer,South,Low,0,0,0
409,43,31547,1.0,52.31235840630985,40.27,Month-to-Month,Bank Transfer,South,High,1,1,0
410,48,44360,9.8,8.809851053216555,44.72,Month-to-Month,Bank Transfer,South,Medium,1,0,0
411,51,51109,5.8,47.082641264192695,39.93,Month-to-Month,Mailed Check,East,Low,1,0,0
412,27,38022,6.0,87.20989679939271,47.01,Month-to-Month,Credit Card,West,Low,1,0,1
413,22,14882,0.8,55.2322233202295,55.48,Month-to-Month,Electronic Check,East,Medium,0,0,0
414,58,48161,0.5,49.46878290385507,50.35,Month-to-Month,Credit Card,East,High,1,1,0
415,46,49045,0.1,55.30431152062203,50.14,Month-to-Month,Bank Transfer,North,Medium,1,1,1
416,32,27609,0.9,61.385911635304154,61.41,Month-to-Month,Mailed Check,North,Low,1,1,1
417,62,19802,5.2,66.85876440441035,65.72,Month-to-Month,Credit Card,East,Low,1,1,0
418,43,90375,1.0,50.88015706315705,65.48,Two Year,Bank Transfer,South,Medium,0,0,0
419,57,52590,4.6,62.64855284308631,57.56,One Year,Bank Transfer,West,Low,1,1,0
420,42,35383,1.0,85.17971444970448,56.19,Two Year,Electronic Check,South,Low,1,0,0
421,68,21474,1.8,73.11251438978887,101.77,Month-to-Month,Credit Card,South,Medium,1,1,0
422,64,25540,14.3,97.12540388542563,104.35,Month-to-Month,Electronic Check,East,Low,0,0,0
423,38,82160,1.0,43.178133549669106,55.91,One Year,Credit Card,East,Low,1,0,1
424,54,43291,1.7,85.17141113503627,49.15,One Year,Bank Transfer,East,Low,0,1,0
425,50,29648,1.3,40.76787448139329,59.01,Month-to-Month,Bank Transfer,East,Medium,1,0,0
426,59,53121,0.4,61.36419064132834,50.82,One Year,Credit Card,South,Medium,1,1,0
427,29,25644,2.4,68.18457752628579,59.75,One Year,Bank Transfer,West,Medium,0,1,0
428,50,91625,1.7,45.806010545719495,25.86,One Year,Electronic Check,West,Medium,1,1,1
429,55,84460,4.2,56.58335699453696,41.24,One Year,Electronic Check,South,Low,0,1,1
430,19,31050,6.0,71.38829984413314,62.03,Two Year,Electronic Check,West,High,1,1,0
431,26,28402,2.8,42.21512383038566,63.38,Two Year,Bank Transfer,West,Medium,0,1,0
432,18,9509,0.1,85.04890227185766,82.39,Month-to-Month,Bank Transfer,East,High,0,1,1
433,38,17767,3.4,30.07726075490772,45.55,Month-to-Month,Credit Card,East,High,0,1,0
434,51,19212,0.2,89.91444596911091,84.19,Month-to-Month,Mailed Check,East,Medium,1,0,0
435,61,43232,3.4,73.02387042639266,62.83,Month-to-Month,Bank Transfer,North,High,0,1,0
436,42,33542,4.0,53.384939626099985,54.88,Month-to-Month,Credit Card,North,Low,1,1,0
437,63,19150,0.8,47.75197219773884,54.61,Month-to-Month,Credit Card,West,Low,1,0,0
438,24,34384,6.0,45.87349126976157,52.11,Month-to-Month,Bank Transfer,East,Low,0,1,0
439,19,52994,8.5,52.55567847537373,66.43,One Year,Electronic Check,North,Medium,1,0,0
440,41,53654,5.9,54.127074492121125,58.81,Month-to-Month,Electronic Check,South,Medium,0,1,0
441,46,14117,1.3,77.59407243942246,45.09,Month-to-Month,Electronic Check,South,High,1,1,1
442,41,37401,3.1,90.43577380692251,62.11,Month-to-Month,Bank Transfer,West,Medium,0,1,0
443,18,18754,8.6,58.588838571772136,66.39,Two Year,Mailed Check,South,Medium,1,1,0
444,40,65903,1.4,39.778687216190725,51.44,One Year,Credit Card,East,High,1,0,0
445,25,61776,6.0,45.17693126854851,58.81,Month-to-Month,Mailed Check,North,Medium,1,1,0
446,50,24491,0.0,51.70436587699688,66.45,Two Year,Credit Card,East,Low,0,0,1
447,46,26335,0.0,36.45780210465804,24.83,Month-to-Month,Credit Card,West,High,0,1,1
448,29,31141,5.0,33.77905476206718,64.03,Two Year,Bank Transfer,East,Medium,1,1,0
449,35,11625,5.0,92.7482898227145,53.37,Month-to-Month,Credit Card,South,Medium,0,1,0
450,28,48280,5.4,60.44704346703257,76.82,Month-to-Month,Credit Card,West,Medium,1,1,0
451,41,34542,9.3,40.00360359375376,40.42,Month-to-Month,Electronic Check,North,Low,1,1,0
452,54,68432,0.4,69.69886426643883,51.11,Month-to-Month,Electronic Check,North,Low,0,1,0
453,29,21935,0.9,33.789769753476776,38.24,Two Year,Credit Card,South,Low,0,1,0
454,48,28552,8.2,35.27178313832104,44.04,One Year,Electronic Check,North,Low,1,1,1
455,35,17525,0.7,40.54523678084359,50.95,Month-to-Month,Bank Transfer,South,High,1,1,0
456,31,23101,4.0,84.78123905557061,64.9,Month-to-Month,Credit Card,East,Medium,1,1,1
457,40,20950,2.6,50.44815881598927,68.35,Month-to-Month,Credit Card,South,Low,0,1,1
458,28,69409,0.3,11.049274235755234,38.82,Month-to-Month,Bank Transfer,West,Low,0,1,1
459,34,27335,1.2,76.78118679716067,55.61,Two Year,Mailed Check,North,Medium,1,1,0
460,26,42971,2.6,49.48513544507757,60.05,Month-to-Month,Electronic Check,West,Low,1,0,0
461,67,32551,6.7,21.710655894188697,40.05,Month-to-Month,Credit Card,South,Low,1,1,0
462,42,19966,4.3,49.29969721665862,46.58,Two Year,Bank Transfer,South,Low,1,0,0
463,32,36586,3.4,64.37807013888826,62.67,Month-to-Month,Electronic Check,North,Medium,0,0,1
464,44,55798,2.4,62.27288499759345,62.3,Month-to-Month,Electronic Check,East,High,1,1,1
465,40,20655,1.2,87.37146962496675,64.04,Month-to-Month,Credit Card,West,High,1,1,0
466,39,62630,0.4,39.65017847374125,45.89,One Year,Credit Card,East,Medium,0,1,1
467,49,25151,1.8,55.8409621647695,29.02,One Year,Electronic Check,North,Medium,0,1,0
468,51,30771,0.1,42.4077529855884,43.49,Month-to-Month,Credit Card,South,Medium,0,1,1
469,35,53738,0.8,27.240527904629985,46.64,One Year,Credit Card,South,Low,0,0,1
470,34,27864,2.0,70.93949270150719,58.79,One Year,Credit Card,North,Low,1,1,1
471,38,40972,1.9,63.338852244655364,51.31,One Year,Bank Transfer,West,Low,0,1,0
472,18,33756,0.2,60.10621209457935,60.85,Two Year,Bank Transfer,South,Low,0,1,0
473,22,43094,3.1,62.6822234786556,49.9,Month-to-Month,Credit Card,South,Low,1,1,1
474,59,10835,2.8,42.66148865160844,35.21,Month-to-Month,Credit Card,South,Medium,1,0,1
475,63,14671,0.3,36.897488428272524,75.28,One Year,Bank Transfer,North,Low,1,1,1
476,38,56318,10.0,55.67765269904849,40.62,Month-to-Month,Credit Card,West,Low,1,1,0
477,49,71001,0.4,75.90180524340906,80.79,Month-to-Month,Bank Transfer,North,Medium,0,1,0
478,46,24324,6.8,83.94538843816385,63.38,Month-to-Month,Credit Card,South,Medium,1,1,0
479,82,35093,0.0,69.31778872253379,55.7,One Year,Credit Card,East,Low,1,0,0
480,56,47197,7.5,55.52513968182573,46.74,Month-to-Month,Electronic Check,South,Medium,1,1,0
481,40,58763,0.1,59.856110729198846,48.69,Month-to-Month,Bank Transfer,South,Medium,0,1,1
482,29,13157,5.0,55.208689467856686,69.79,Month-to-Month,Credit Card,East,Low,1,0,1
483,21,24653,1.6,36.5330198854103,44.8,One Year,Bank Transfer,West,High,0,1,0
484,44,33425,4.7,55.443652807789775,71.89,Month-to-Month,Credit Card,East,Low,0,1,0
485,32,59084,1.8,30.973117283407124,40.83,Month-to-Month,Electronic Check,West,Medium,1,1,1
486,23,158599,0.3,52.766609930145286,72.91,One Year,Credit Card,East,Low,0,0,0
487,33,35404,5.1,84.44989199073375,77.56,One Year,Electronic Check,South,Low,1,1,0
488,27,18511,0.3,69.81146601010033,62.29,Month-to-Month,Credit Card,South,Low,0,0,1
489,63,50073,8.9,38.38385468374247,28.41,Month-to-Month,Electronic Check,West,Medium,1,0,0
490,53,82995,0.2,53.696276746438905,43.32,One Year,Electronic Check,South,Low,0,1,1
491,41,42591,2.3,39.98122638841472,51.56,Two Year,Electronic Check,South,High,1,1,0
492,61,24375,4.5,53.87475217281022,53.5,Month-to-Month,Bank Transfer,West,Medium,0,1,0
493,43,67975,1.7,73.73994069744214,64.69,Month-to-Month,Bank Transfer,North,High,0,1,0
494,30,57811,0.9,66.75414288957828,52.97,Month-to-Month,Electronic Check,South,Low,1,1,0
495,61,22826,5.0,99.71459345341604,73.49,One Year,Credit Card,East,Low,1,1,1
496,49,49502,5.4,76.46459324513629,71.58,One Year,Credit Card,East,Low,1,1,0
497,28,69459,9.0,58.672006859398444,49.33,Month-to-Month,Credit Card,South,High,0,1,0
498,39,76882,1.7,67.18869953439928,64.1,Month-to-Month,Electronic Check,South,Low,1,1,1
499,30,38694,2.5,51.35602286469996,32.97,Two Year,Electronic Check,North,High,1,1,0
500,24,32960,1.6,34.70492355244307,47.85,One Year,Bank Transfer,South,Low,0,1,1
501,54,78826,1.0,78.50397840917537,90.89,Two Year,Bank Transfer,East,High,1,0,0
502,66,20628,4.9,73.16184658476966,70.46,Two Year,Credit Card,West,Medium,0,1,0
503,23,51083,1.5,50.661024137308644,63.12,Month-to-Month,Bank Transfer,North,Medium,1,1,1
504,49,18891,2.0,59.930843264764086,38.71,Month-to-Month,Credit Card,West,High,1,0,0
505,33,72110,1.8,77.33690537292651,85.75,One Year,Electronic Check,East,High,0,1,0
506,35,34824,4.4,70.23432567170836,80.84,Month-to-Month,Bank Transfer,East,High,0,1,0
507,34,80637,8.7,28.664177477505422,26.52,Month-to-Month,Electronic Check,South,Medium,0,1,0
508,30,52589,3.8,59.385160386816835,52.1,Month-to-Month,Bank Transfer,South,High,1,1,0
509,42,20480,2.2,51.98263254120945,71.05,Two Year,Credit Card,East,Medium,0,0,0
510,31,87863,5.3,75.03401258449625,93.66,Month-to-Month,Bank Transfer,West,High,0,1,0
511,45,94200,3.6,73.5587692980879,41.75,Month-to-Month,Credit Card,South,Medium,1,1,1
512,41,65202,0.2,78.73494090720482,67.85,One Year,Bank Transfer,West,Medium,1,0,0
513,38,26400,0.4,34.87790190303626,43.57,Two Year,Electronic Check,East,Medium,0,0,0
514,30,33917,0.1,40.8859923869877,20.0,Two Year,Electronic Check,West,Medium,1,1,0
515,34,43476,2.1,75.0534838504379,60.86,One Year,Bank Transfer,North,Low,1,0,0
516,51,27254,6.1,44.350375323835976,64.59,Month-to-Month,Bank Transfer,East,Medium,1,0,0
517,48,101802,1.3,27.614206343542467,26.09,Month-to-Month,Bank Transfer,West,Low,1,1,1
518,29,43450,1.7,64.58673677705318,62.45,Two Year,Credit Card,West,Medium,0,1,0
519,43,9073,8.4,45.15006807521249,45.04,Month-to-Month,Credit Card,East,Medium,1,0,0
520,51,48370,6.3,87.2162338655512,88.92,One Year,Credit Card,South,High,1,1,0
521,20,33140,3.8,60.33132197179234,49.32,Month-to-Month,Electronic Check,South,Medium,0,1,0
522,49,38514,1.1,57.88466715954998,71.35,Month-to-Month,Bank Transfer,South,Medium,1,1,0
523,33,32769,0.4,48.35360995091637,47.41,One Year,Bank Transfer,South,Low,1,1,1
524,49,62559,0.1,83.63503601068548,76.72,Two Year,Mailed Check,South,High,1,1,0
525,32,74297,0.4,61.45398027801678,56.12,Two Year,Credit Card,South,Low,0,0,1
526,18,46895,1.2,47.64700867318828,47.68,Two Year,Credit Card,East,High,1,1,0
527,20,33302,2.8,40.706493281101956,42.22,One Year,Bank Transfer,East,Medium,1,1,1
528,42,39232,0.2,53.67748501784408,62.24,One Year,Bank Transfer,North,Low,0,0,0
529,45,40569,0.5,37.402356931213504,38.43,Two Year,Bank Transfer,East,High,1,1,0
530,30,25813,0.7,73.51979395022099,66.13,Month-to-Month,Bank Transfer,South,Low,1,1,1
531,50,55183,3.5,22.449843027563787,52.16,Two Year,Bank Transfer,North,Low,1,1,0
532,20,51690,3.3,52.48874749000473,53.35,Month-to-Month,Electronic Check,East,Low,1,1,0
