customer_id,age,income,tenure_years,avg_monthly_usage,support_tickets_last_year,satisfaction_level,customer_segment,region,churn,future_retention_offer
284,52,16924.760932678102,0.5276874793003115,78.22824868590489,2,High,segment_65,South,1,1.0974421460215469
285,54,12616.644232670487,1.9805756291200969,30.556299994369784,2,Very High,segment_32,North,0,-0.055507723274494616
286,53,61763.93877748068,0.900525381699149,47.398523568504196,0,Low,segment_20,East,0,-0.03258051074278009
287,71,,7.397774526232849,52.81864009549735,4,,segment_109,South,0,0.005561096922111936
288,24,45634.2764697584,0.2106198359171455,195.05222828360363,0,High,segment_120,North,0,0.09630795034053222
289,78,,9.457168479474095,100.01498780024309,2,Medium,segment_66,North,0,0.06907780329170035
290,35,27890.416566820975,1.4556077912047838,,1,Low,segment_61,West,0,0.11068966739839865
291,59,,5.549316430690265,171.38216838211181,5,,segment_2,East,1,0.9766460009410368
292,51,,0.11034056534768094,49.027798692456734,1,,segment_41,North,1,0.9393711050964652
293,39,,6.910062181564904,108.67559117121921,1,,segment_16,West,0,0.16277308385783848
294,62,13332.333183447472,0.6155540326306641,175.95891973550383,3,Very Low,segment_83,South,1,1.079138642239933
295,78,66299.30412114362,7.513660373815507,66.80806126111266,6,Low,segment_71,North,0,-0.049499559506103304
296,55,106174.73283978477,3.46310641244289,86.98962350679636,2,High,segment_66,West,0,0.06860843824078217
297,23,50153.71897787307,0.7499772393420263,47.07816778662584,3,Medium,segment_34,East,1,0.8721110917937963
298,23,57288.88272391758,5.5940102805864385,102.98774038372817,2,Medium,segment_75,North,1,1.087803132791462
299,18,43084.11345141476,2.700745163301335,,1,Low,segment_61,East,1,1.1267074703434319
300,18,14880.78795972939,2.457112307478376,111.73490482267901,3,Medium,segment_132,North,0,0.12381660180599643
301,65,33001.50182315967,5.88801399098099,12.358062252787068,1,Very High,segment_100,West,0,-0.04124662324876289
302,35,6980.764231587515,7.87978845401183,59.19844734803764,2,Medium,segment_105,East,0,0.07377808871906075
303,23,15567.87453553725,1.4851180154223413,21.33447592539862,2,High,segment_25,South,1,1.1289102685972754
304,71,,6.706626937463225,65.73565678581873,0,,segment_37,North,0,0.028709172431211485
305,74,,2.7723835667831698,110.9329487184062,2,,segment_50,East,0,-0.16977609435753127
306,76,37733.8405680529,9.451660396017363,56.40704817618618,2,Very High,segment_146,North,0,0.025188168184852602
307,52,30123.552763545402,3.231540528054951,32.33435102560145,3,High,segment_4,North,0,-0.14748037515901857
308,69,28998.174092552,4.631730841833478,16.190625353635173,1,Very Low,segment_30,East,1,1.047409528793143
309,69,,7.325322733663244,,3,Medium,segment_1,East,0,-0.08827017075348333
310,51,56417.79727865195,6.500798412567629,107.59408706258984,3,Very High,segment_104,East,0,0.062071135234596314
311,75,33635.25391774946,1.2137860734995753,27.70788175267264,1,Medium,segment_87,West,0,0.07887564247848158
312,40,,5.872712313323728,278.78115582970963,1,,segment_87,South,0,-0.0672789394351908
313,49,19397.9381003874,13.16441741862975,33.86313247844175,2,Low,segment_19,West,0,0.007429680463291476
314,74,107940.78515069705,5.943380101474379,40.140921080078755,7,Medium,segment_31,South,0,-0.038456194006350884
315,55,89495.02182547284,7.557625090048706,99.81122170729208,4,High,segment_97,North,0,0.26063156000795357
316,21,,1.105651896324482,136.66972383856532,0,,segment_129,South,0,0.08728743273632722
317,47,,5.299238179364221,118.16478601529866,0,,segment_107,East,0,0.0025693484870667627
318,32,37947.99392312768,7.474500146346682,124.42745073331184,1,Medium,segment_137,West,1,0.9799800188429431
319,26,,5.82994833312357,110.84830000263256,1,,segment_1,North,0,-0.06073188243223211
320,55,,1.9916640696185064,77.81975465635409,0,,segment_81,North,0,0.12060793326082159
321,58,24399.50089730535,0.42716653152317735,59.256649683800276,2,High,segment_56,South,0,0.13008768830288256
322,69,,8.713782167671171,121.20957129183932,4,,segment_3,North,0,0.08837396795569896
323,63,31772.68221424432,4.820360101607809,74.87601933649432,2,Medium,segment_33,North,0,-0.09038511269668786
324,71,,0.16699300459135658,37.51084725609511,0,,segment_131,North,0,-0.041433872125638954
325,34,56862.356589973904,2.970628943684451,50.35808255543681,3,Low,segment_69,West,0,-0.0027499114870019894
326,56,30365.302338271416,2.9422307659843403,70.87095240207877,3,Very High,segment_104,South,0,0.05641890047566481
327,51,35852.58513814869,0.04361399708945803,44.655917372177065,4,Medium,segment_94,North,1,0.965768612414402
328,57,136223.24559857906,15.347332631930168,198.43534502569375,1,Medium,segment_111,East,0,0.1717286276408008
329,69,,4.957754916158491,,1,Medium,segment_137,North,0,0.0587428273050743
330,34,23925.45036395934,14.171212349149135,56.11042909181315,1,High,segment_90,East,0,0.13134652472052738
331,48,,4.67423712717103,25.725055142314346,1,,segment_124,North,0,0.016426909662737712
332,40,70749.06644051809,7.04424594475473,60.59787957454132,4,Medium,segment_130,East,0,-0.0031888037989768283
333,21,,1.2250582788156872,43.55785507277013,1,High,segment_25,East,0,0.23405741409931344
334,44,,1.8587502329935854,99.40157098628261,1,,segment_71,East,0,0.1787951871993442
335,24,,8.718445669899797,186.63578499121712,4,,segment_129,South,0,-0.10107814374958782
336,39,,7.845321610834235,56.18449481542522,1,,segment_94,West,0,-0.13124901978234976
337,60,36367.33552766755,6.287614031386042,115.63306116530984,0,Low,segment_148,West,0,-0.013768526547019093
338,66,,0.209885127854156,,3,,segment_64,South,1,0.9649765572257394
339,79,31579.604244790396,4.738590680770763,75.15611882311158,1,Very High,segment_25,West,0,0.14884826716412655
340,63,20603.56561509784,6.931747753920323,3.872863661803699,1,Medium,segment_123,North,0,-0.05128126071166333
341,62,26520.519888695093,4.681661007677789,194.24284842494245,1,Medium,segment_75,South,0,-0.021926660760637484
342,20,44652.92553073113,4.711532790907289,35.160355831616464,3,High,segment_117,East,0,0.09241377797154461
343,76,16309.81049090785,1.3978034807103477,5.6142400109939485,1,High,segment_59,North,0,-0.0571269860361873
344,60,39043.43133253013,9.403334978065475,28.862704315152605,5,Low,segment_3,North,0,0.01852268657838934
345,18,40418.76131502257,1.335296162601875,248.1372827239267,4,Very Low,segment_72,North,1,0.9492999193836843
346,25,116932.6303816169,11.853620675155346,,0,High,segment_82,West,0,0.08380283635434432
347,50,,1.9529029843895027,120.21887065632374,2,,segment_137,North,1,1.1635961552240786
348,53,,4.870646609716079,120.80696115738675,6,,segment_105,South,1,0.9657893434482148
349,49,12975.565935620929,3.5098751144918783,168.06683699778856,6,Low,segment_113,South,1,1.180941130576472
350,32,,0.1698872771474293,92.92970805994383,2,,segment_57,East,0,0.011679441884229718
351,36,,10.40786770094569,47.4818988053812,0,,segment_22,East,0,0.016117883217805537
352,33,7358.641491453106,5.854636414459156,14.145390466850115,1,High,segment_120,South,0,0.0022671454611018164
353,61,101061.66535850128,6.854367275637925,149.5798421024964,1,Low,segment_95,North,0,-0.061561491667961155
354,20,,4.943171750728631,117.19399788816224,2,,segment_15,South,0,-0.03341035988390433
355,32,,3.1617194092090033,70.36711628390647,3,,segment_72,East,0,0.00440050429001643
356,61,24191.8850146604,1.7513338012877315,58.82202123207905,3,Very Low,segment_102,South,1,1.0452009174096601
357,74,34124.27743893944,20.15771391003179,109.26202832934375,1,High,segment_85,West,0,0.09228585793175824
358,37,49370.036777555266,7.00934094313942,57.124930078026935,2,Medium,segment_65,East,0,-0.10500161202570897
359,24,242619.67318738054,1.064639414384913,69.48989020726906,3,Medium,segment_112,West,0,-0.01719540285892061
360,39,29265.25022999298,2.303497248143578,46.08476347108261,1,Low,segment_98,South,0,0.030581021822518713
361,43,,12.580922936147827,105.48928306042559,2,,segment_44,East,0,-0.13195220973106564
362,64,43742.57835252947,3.092897348450146,,2,Medium,segment_16,East,0,0.08450812285807013
363,60,47045.94551474515,13.57802229442943,34.23968906992555,2,Low,segment_140,South,0,-0.09735268125374787
364,42,138149.22984958222,3.5654439524307895,160.36178540136837,2,Very High,segment_26,East,0,-0.058330977603085914
365,68,279499.35179018957,0.8271250298531249,8.035296133431777,2,Very High,segment_68,West,0,-0.0022476919238400782
366,61,188683.41405807715,7.034055597621292,134.99789731149517,0,High,segment_65,West,0,0.020265796021872527
367,36,176323.7171471598,6.155605955201695,29.721982504114294,1,High,segment_46,East,0,-0.1572108592243245
368,29,,4.960437159542366,,1,,segment_124,East,0,0.10317357492858562
369,64,15791.993991918083,16.00661218148945,248.3728794559286,4,Medium,segment_36,South,1,1.103584681498963
370,64,37707.44053143416,7.229748684962567,43.41586653117091,4,Low,segment_112,East,0,0.10304510843142488
371,49,27078.73213241119,3.04329299517968,44.18072971970671,1,Low,segment_140,North,0,-0.011962942025285623
372,73,47051.125596775964,6.3804171178543845,39.08878202537149,2,Low,segment_124,East,1,0.9958579125400975
373,28,,24.19410855795995,36.08036760617523,3,Low,segment_82,North,0,-0.1736710134704937
374,42,59895.26498365405,11.81456765924276,18.596863048904527,4,High,segment_134,South,0,-0.11155295668984377
375,25,73535.42658232822,27.20906297761708,76.49652044123991,2,Very High,segment_26,South,0,0.005963188495061837
376,63,14669.594462534786,3.5874886540651643,196.6666586547248,1,High,segment_138,North,1,0.9681086934982202
377,31,,8.012701086834118,79.0461397869947,2,,segment_52,North,0,-0.10283225291995615
378,59,17609.135548941274,4.950377895103793,54.13570237053461,0,Medium,segment_36,North,0,0.07696350277160974
379,63,83764.04673568915,8.192350071658364,133.20152521864858,1,Low,segment_4,West,0,-0.02869877100128418
380,73,,6.115523331867975,59.35568882131869,1,,segment_58,North,0,-0.04765269584437825
381,19,17322.158235900628,1.4216154681876594,108.82037994095171,2,High,segment_42,South,1,0.9975479461145953
382,28,,6.412488744271225,31.617466110074783,0,,segment_17,North,0,0.08982451906404008
383,66,43746.4798809666,0.8280312431601395,97.1206264583995,0,Low,segment_36,East,0,0.01313004118859164
384,62,22843.559705838452,3.3749751985138605,48.87153154388091,2,Medium,segment_145,North,0,-0.07571147031272878
385,56,46815.253847999316,14.048081842735897,29.02394713650793,2,Medium,segment_51,North,0,0.06544251857303075
386,38,,5.402320330540265,134.77055177298234,1,,segment_90,West,0,0.15285540844800133
387,60,63289.211806065054,2.165863011152004,42.991983787802944,0,Low,segment_2,East,0,-0.1128138313745619
388,20,66131.41143635764,6.239344293938952,77.07065107541912,4,Medium,segment_48,North,0,0.06274073285505419
389,69,,4.716651941396752,27.769579972762145,0,,segment_144,South,0,-0.22610562090123443
390,22,183894.5026297451,5.0842132528793575,39.15038263667913,2,High,segment_141,West,0,-0.05561997699365249
391,54,100557.11749528135,1.204710946134831,91.44225989711592,0,High,segment_39,East,0,-0.09367515268896016
392,68,133540.40456333902,1.7661102360586132,56.79706391984773,1,Medium,segment_90,West,0,-0.02493897858541226
393,35,30294.546277534075,9.120473766291692,115.97983357644313,3,Low,segment_90,South,0,-0.05086753983888225
394,25,,1.8110245120180144,101.02013547395191,1,,segment_51,East,0,-0.016444710771382286
395,25,,16.330377824286423,,2,,segment_10,South,0,0.025586092498022506
396,73,59458.891341419665,1.971709388736763,157.3621979951018,1,Very High,segment_142,South,0,-0.030298984108621335
397,32,32015.54606421641,3.651624799139672,217.07573888422996,1,Very Low,segment_18,South,1,0.9438031605697567
398,43,22394.772985662246,8.363084528136762,91.7619537626509,4,High,segment_40,East,0,0.09426283161559212
399,54,90582.2342017035,0.973946367729296,38.06422977798487,3,High,segment_143,North,0,-0.03235998081037194
400,23,31776.04036146694,0.09734385739580506,21.359818493939255,3,High,segment_46,North,0,0.020699124062428742
401,31,,13.883697573687586,94.33311924643856,2,,segment_23,North,0,-0.0667750813673342
402,51,,3.3909272897781477,78.62222721524849,3,Low,segment_130,North,0,-0.05328339393834952
403,60,,3.250001230917362,43.66289275278034,1,Medium,segment_22,South,1,1.0465378595717367
404,68,,4.33945012612723,21.353853774618862,2,Low,segment_29,North,0,0.011011992692304028
405,71,13075.517519824518,1.364112173886217,61.74395521851002,1,Low,segment_59,South,1,0.8986305003765312
406,52,66564.65436292216,1.990279434797159,93.53597804005821,1,Low,segment_60,West,1,1.1707173591157793
407,37,44654.425244892744,9.01980102630148,86.1935900839862,1,Medium,segment_52,South,0,-0.1312018712761228
408,43,7497.461921479752,1.7471101843622026,58.824977947199194,2,Medium,segment_31,South,0,-0.04039290168608247
409,42,,2.153148231194097,54.822074466572325,1,,segment_93,East,0,0.01317189178229148
410,60,26524.726122262826,2.9597213672889215,112.72725178849944,3,Low,segment_123,North,1,1.0452390112079049
411,67,,1.8612004113539387,104.97978835258861,6,,segment_137,South,1,0.9924790028965945
412,27,,3.286330825274416,102.75344176297816,0,,segment_49,East,0,0.1252897569720835
413,36,37552.30586468723,0.8086430286670306,75.30544685442399,1,Very High,segment_38,North,0,-0.1580509656678038
414,71,44551.11848331573,6.28023452261419,48.98041071748549,2,High,segment_20,North,0,-0.06811006394402562
415,51,20620.444624427542,7.521695380127911,9.082683432834918,3,Medium,segment_135,East,0,-0.010784133028218157
416,53,,7.980717141467796,42.217627060912776,5,Medium,segment_135,West,0,0.26458209811778627
417,62,,3.4586728564984885,22.46240496005167,3,,segment_45,North,0,0.14160058591167504
418,39,27062.900960741033,1.7858371273124878,17.49219010177357,2,High,segment_2,South,0,0.16245453873017568
419,28,9791.804762971438,5.663255923178628,79.2949025572238,2,Very High,segment_58,North,1,0.8343223820336306
420,49,54219.33087080693,3.7217765092516637,91.94599577997545,0,Low,segment_98,West,1,1.0969467734481055
421,37,,5.793480619109157,115.0647411169208,2,Very High,segment_119,West,0,0.0408991344959132
422,44,75211.15259844527,1.4490698472598897,23.867895654562908,0,Medium,segment_127,South,0,0.016164296401541593
423,51,79759.87038468597,2.434286164508812,80.15210416156755,3,High,segment_70,East,0,-0.11581747117604246
424,73,88504.63630317576,5.525305530463456,172.2788420338507,2,High,segment_69,South,0,-0.07892143199063435
425,59,26727.953089095565,14.628683003988062,259.66045171248487,2,Medium,segment_3,North,1,1.0082119451988145
426,65,29657.944564183967,16.003008091892145,200.09071457154317,2,Very High,segment_9,East,0,-0.0921198624167981
427,40,11635.067495045932,1.1654221567079877,41.897444137999074,4,Medium,segment_129,North,1,1.1856998253115347
428,70,,2.6015875669396555,185.4098713306805,2,,segment_81,South,0,-0.006684950895758568
429,19,82215.25541127824,2.958555852685084,104.44870156786585,2,High,segment_22,South,0,0.0817280917621177
430,43,,5.380456979424037,60.14221686095814,1,,segment_66,West,0,-0.0449256461799243
431,19,34154.347287800905,10.710452333293317,95.11816695856562,1,Low,segment_79,North,0,-0.037823826902471935
432,46,47821.60835183235,0.6688186311380266,111.80537915587367,2,High,segment_56,South,1,1.074509619613716
433,30,,3.193596205521764,42.17418067250268,5,High,segment_21,West,0,-0.014910573842297194
434,31,,3.4200451556918976,134.89058835354257,2,Low,segment_123,North,0,0.09532745407955778
435,37,19273.016101178127,0.3249638606939288,109.9907763560186,0,Very Low,segment_74,East,1,0.9711878811226724
436,59,,3.149479989047535,82.4511403304168,0,Medium,segment_134,North,0,0.01814865293596897
437,26,44994.31670172798,1.6702204498599547,28.383845321841587,4,High,segment_142,East,0,-0.2453071741113015
438,57,98564.4543386899,0.8541928385231295,,1,Medium,segment_3,North,0,-0.06264299825086266
439,65,15737.617712577088,5.350547719666376,29.836368457657144,2,Low,segment_104,South,0,-0.05394492064157831
440,44,,2.374412449155342,546.725543191712,5,,segment_127,North,1,0.8249109327161125
441,70,,10.207112441443927,11.99765680913766,2,,segment_88,South,0,-0.024980819088698453
442,71,13448.415378130563,0.028253602797910744,148.94813500522062,1,Medium,segment_42,North,1,0.8951966247009253
443,27,55709.05818265215,2.9079785741339568,73.12816478939756,4,Medium,segment_27,East,0,-0.08585984276656006
